competition_id,hotkey,is_screener,pass_with_compression,pass_without_compression,platform_score,run_count,task_id,task_name,tokens_with_compression,tokens_without_compression
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,-0.2114098510206003,5,248,Will be available after uploads finish,992883.4,1062450
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,0.21330997418817255,5,249,Will be available after uploads finish,914375.6,1156016
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,2.4581965100168146,5,250,Will be available after uploads finish,706236.4,1230544
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.6711394124502328,5,251,Will be available after uploads finish,113475.2,441256
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.873997946122202,5,252,Will be available after uploads finish,182192.8,1091029
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,True,True,True,1.659084195250717,5,253,Will be available after uploads finish,142155.6,479159
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,True,True,True,0.32891931043805184,5,254,Will be available after uploads finish,302087.4,532579
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,0.5603872167798503,5,255,Will be available after uploads finish,321289.6,603445
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,2.705711731995721,5,256,Will be available after uploads finish,849543,2404963
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,False,2.014639904273049,5,257,Will be available after uploads finish,1791091.4,2017063
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.2073457911470145,5,258,Will be available after uploads finish,490712.4,709077
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,1.9086002410441598,5,259,Will be available after uploads finish,64565,759937
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,False,2.066139598330918,5,260,Will be available after uploads finish,979234.2,1513961
107,5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,False,True,True,2.5428538455919303,5,261,Will be available after uploads finish,48095.8,546890
